Órgão superior;Órgão subordinado;Unidade administrativa;Número do contrato;Número do ICJ;Número do processo;Enquadramento do Processo;Fornecedor;CNPJ/CPF;Objeto da contratação;Fundamento legal;Início da vigência;Fim da vigência;Valor do contrato;Saldo bruto do contrato;Saldo inativo;Situação;Número dos aditivos
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512535;2050.0086407.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ÁRVORE DE NATAL MOLHADA - FC 312 - CAMPO: TARTARUGA VERDE - PDA: 187-95353/13;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/10/2013;28/09/2023;US$ 4.106.256,00;US$ 0,00;US$ 2.295.612,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512536;2050.0090547.14.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ÁRVOERE DE NATAL MOLHADA FC-322 - CAMPO DE MARIMBÁ - PDA: 187-91382/14;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;08/05/2014;04/05/2024;US$ 5.342.762,15;US$ 0,00;US$ 3.156.210,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512537;2050.0095220.15.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;UEH - GAROUPA - MSP-VL-02 - PDA 187-96274/14;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;22/01/2015;18/01/2025;US$ 8.841.566,40;US$ 0,00;US$ 5.097.406,40;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512539;2050.0049117.09.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE ÁRVORE DE NATAL MOLHADA AS 114 - CAMPO DE ALBACORA;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;06/03/2009;06/12/2025;US$ 2.019.671,32;US$ 0,00;US$ 1.274.263,41;Concluído;001
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512596;2050.0053274.09.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ÁRVORE DE NATAL MOLHADA CCB-159 - CAMPO DE BARRACUDA PDA 187-94825/09;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;24/09/2009;26/06/2026;US$ 2.579.027,13;US$ 1.670.699,07;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512597;2050.0053436.09.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ÁRVORE DE NATAL MOLHADA CCB-160 - CAMPO DE MARLIM LESTE - PDA 187-94833/09;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;15/10/2009;17/07/2026;US$ 0,01;US$ 0,00;US$ 0,01;Cancelado;001
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512598;2050.0053678.09.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ANM FC-229 >>> CAMPO DE MARLIM LESTE >>> PDA 187-95141/09;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;22/09/2009;24/06/2026;US$ 2.427.194,28;US$ 1.571.891,16;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512599;2050.0053927.09.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ÁRVORE DE NATAL MOLHADA CCB-161 - CAMPO DE MARLIM SUL - PDA 187-95416/09;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;26/10/2009;28/07/2026;US$ 2.731.196,52;US$ 1.798.697,16;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512600;2050.0068609.11.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;UMBILICAL SUBMARINO CAMPO: BARRACUDA - POÇO: N381-P5;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;29/08/2011;07/08/2032;US$ 6.026.846,34;US$ 4.796.102,98;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512601;2050.0068729.11.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;TUBO CLADIADO - PDA 187-05908/10;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/08/2011;10/07/2032;US$ 2.512.304,64;US$ 0,00;US$ 0,00;Concluído;800
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512602;2050.0068835.11.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ANM FC-258 - CAMPO: RONCADOR - PDA 187-94116/11;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;26/07/2011;26/04/2028;US$ 811.515,84;US$ 0,00;US$ 0,00;Concluído;800
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512603;2050.0068864.11.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ANM FC-259 - CAMPO: RONCADOR - PDA 187-94211/11;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;28/08/2011;29/05/2028;US$ 813.266,88;US$ 0,00;US$ 0,00;Concluído;800
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512604;2050.0069063.11.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;UMBILICAL SUBMARINO - CAMPO:RONCADOR - PDA 187-94371/11;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;12/09/2011;21/08/2032;US$ 287.945,76;US$ 0,00;US$ 0,00;Concluído;800
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512605;2050.0069178.11.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;UMBILICAL ELETRO HIDRAULICO - MARLIM SUL - P-56- POÇO B9P6 - PDA 187-94511/11;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;11/08/2011;20/07/2032;US$ 1.691.237,55;US$ 1.323.467,19;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512606;2050.0069684.11.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ANM FC-260 - CAMPO: RONCADOR - PDA 187-94847/11;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;31/08/2011;01/06/2028;US$ 797.963,52;US$ 0,00;US$ 0,00;Concluído;800
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512607;2050.0070306.11.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL MANIFOLD DE ÁGUA P70000016430 PDA 187-95355/56 CAMPO DE RONCADOR;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;24/11/2011;02/11/2032;US$ 1.617.559,68;US$ 0,00;US$ 0,00;Concluído;800
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512608;2050.0070347.11.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL MANIFOLD DE GÁS P70000016428 PDA 187-95352/53 CAMPO DE RONCADOR;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;12/12/2011;20/11/2032;US$ 8.036.170,08;US$ 0,00;US$ 0,00;Concluído;800
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512609;2050.0070397.11.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL LINHAS FLEXÍVEIS B9-I3A PDA 187-95531/11 MARLIM SUL;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;07/10/2011;08/07/2028;US$ 8.984.121,42;US$ 6.396.884,34;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512611;2050.0070546.11.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;LINHAS FLEXIVEIS B9P6 - RISER- P-56 CAMPO MARLIM SUL - PDA 187-95683/11;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;18/10/2011;19/07/2028;US$ 1.804.854,73;US$ 1.286.350,45;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512612;2050.0070589.11.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;UMBILICAL ELETRO HIDRAULICO-MARLIM SUL- P-56 - POÇO B9I6 - PDA 187-95729/11;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;07/10/2011;15/09/2032;US$ 2.282.100,48;US$ 1.813.803,84;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512613;2050.0070615.11.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;FLOWLINE B9P6 - C383 - P-56 CAMPO MARLIM SUL - PDA 187-95733/11;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;20/10/2011;21/07/2028;US$ 886.949,60;US$ 632.255,84;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512614;2050.0070847.11.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;UMBILICAL SUBMARINO - CAMPO DE RONCADOR - PDA:187-95929/11;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;18/10/2011;26/09/2032;US$ 236.344,80;US$ 0,00;US$ 0,00;Concluído;800
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512615;2050.0070985.11.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;UMBILICAL ELETRO HIDRAULICO - MARLIM SUL - P-56 -POÇO B9I7 - PDA 187-96004/11;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;24/10/2011;02/10/2032;US$ 2.473.412,69;US$ 1.942.090,01;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512616;2050.0071007.11.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;UMBILICAL ELETRO HIDRAULICO - MARLIM SUL -P-56 - POÇO B9I1A -PDA 187-96006/11;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;24/10/2011;02/10/2032;US$ 1.510.802,68;US$ 1.201.645,16;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512617;2050.0071014.11.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ANM FC-261 - CAMPO: RONCADOR - PDA 187-95994/11;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;20/10/2011;21/07/2028;US$ 753.749,76;US$ 0,00;US$ 0,00;Concluído;800
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512618;2050.0071121.11.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;RISER E FLOWLINE - POÇO B9P6 - CAMPO: MARLIM SUL - PDA 187-96115/11;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;27/10/2011;28/07/2028;US$ 5.248.945,96;US$ 3.743.987,32;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512619;2050.0071303.11.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;UMBILICAL ELETRO HIDRAULICO -BARR/CARAT -P-48 -POÇO N381-P4 -PDA 187-96233/11;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;07/11/2011;16/10/2032;US$ 19.468.814,12;US$ 15.200.540,60;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512620;2050.0071314.11.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;FLOWLINE - N381-P4 - CAMPO:BARRACUDA - PDA:187-96397/11;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;23/11/2011;24/08/2028;US$ 679.630,90;US$ 485.916,10;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512621;2050.0071895.11.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL ANM FC-262 CAMPO: RONCADOR III PDA 187-96593/11;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;14/03/2012;14/12/2028;US$ 732.819,36;US$ 0,00;US$ 0,00;Concluído;800
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512622;2050.0072217.11.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;UMBILICAL SUBMARINO - RONCADOR - P-55 P2L19;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;12/12/2011;20/11/2032;US$ 194.666,40;US$ 0,00;US$ 0,00;Concluído;800
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512623;2050.0072221.11.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;FLOWLINE - B9P5 - C383 - P56 - MARLIM SUL - PDA 187-96833/11;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;13/12/2011;13/09/2028;US$ 1.748.562,42;US$ 1.252.333,38;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512624;2050.0072349.11.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;UMBILICAL SUBMARINO - RONCADOR - I2L4;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;16/12/2011;24/11/2032;US$ 76.635,36;US$ 0,00;US$ 0,00;Concluído;800
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512625;2050.0072381.11.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;RISER -  B9P5 - C488 - P56 - MARLIM SUL - PDA 187-96868/11;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;22/12/2011;22/09/2028;US$ 1.909.312,10;US$ 1.368.519,50;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512626;2050.0072415.11.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;UMBILICAL SUBMARINO - ROCANDOR P55 MÓD.III P2L3 - PDA 187-97012/11;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;20/12/2011;28/11/2032;US$ 202.272,48;US$ 0,00;US$ 0,00;Concluído;800
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512627;2050.0072440.11.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;UMBILICAL SUBMARINO - RONCADOR - I2L1;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;19/12/2011;27/11/2032;US$ 64.441,92;US$ 0,00;US$ 0,00;Concluído;800
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512628;2050.0072449.11.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;UMBILICAL ELETRO HIDRAULICO -MARLIM SUL -P-56 -POÇO B9P5 - PDA:187-97027/11;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;21/12/2011;29/11/2032;US$ 2.462.734,08;US$ 1.938.696,96;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512629;2050.0072630.11.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;RISER E FLOW -  8-RO-089HPA - C614 - CAMPO RONCADOR - PDA: 187-97171/11;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;28/12/2011;28/09/2028;US$ 702.559,20;US$ 0,00;US$ 0,00;Concluído;800
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512630;2050.0072637.11.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ESTRUTURA FLEXÍVEL  - MARLIM SUL - MLS - 012 - 04 - PDA 187-97188/11;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;28/12/2011;28/09/2028;US$ 13.608.524,48;US$ 9.759.054,32;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512631;2050.0072862.12.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;FLOWLINE - C561 - P-55 - RONCADOR - PDA:187-90124/12;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;06/01/2012;18/10/2026;US$ 236.317,44;US$ 0,00;US$ 0,00;Concluído;800
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512632;2050.0072888.12.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;FLOWLINE C561 - P-55 RONCADOR P2L3- PDA 187-90138/12;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;06/01/2012;18/10/2026;US$ 147.032,64;US$ 0,00;US$ 0,00;Concluído;800
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512633;2050.0072972.12.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;RISER GAS LIFT 4" POÇO 7-MLS-131HP MARLIM SUL PDA 187-90165/12;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;13/01/2012;25/10/2026;US$ 1.595.557,60;US$ 1.088.398,22;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512634;2050.0073078.12.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ESTRUTURA FLEXIVEL - RONCADOR - I1-10 - PDA 187-90247/12; 187-90246/12;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;18/01/2012;30/10/2026;US$ 2.427.525,12;US$ 0,00;US$ 0,00;Concluído;800
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512635;2050.0073185.12.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;RISER E FLOWLINE 6" CAMPO: MARLIM SUL PDA 187-90328/12;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;23/01/2012;04/11/2026;US$ 5.918.029,80;US$ 4.041.728,24;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512636;2050.0073236.12.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;FLOWLINE FLEXÍVEL GÁS LIFT 4" CAMPO:RONCADOR PDA 187-90375/12;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;25/01/2012;06/11/2026;US$ 102.709,44;US$ 0,00;US$ 0,00;Concluído;800
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512637;2050.0073468.12.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;UMBILICAL SUBMARINO - P2L7 - RO - 187-90577/12;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;06/02/2012;30/07/2030;US$ 168.072,48;US$ 0,00;US$ 0,00;Concluído;800
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512638;2050.0073473.12.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;UMBILICAL SUBMARINO - RONCADOR P2-L2 - PDA 187-90576/12;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;06/02/2012;30/07/2030;US$ 89.768,16;US$ 0,00;US$ 0,00;Concluído;800
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512639;2050.0073475.12.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;UMBILICAL SUBMARINO CAMPO: RONCADOR P2-L10 PDA 187-90578/12;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;06/02/2012;30/07/2030;US$ 125.099,04;US$ 0,00;US$ 0,00;Concluído;800
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512640;2050.0073479.12.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;UMBILICAL SUBMARINO - P2L21 - RO - 187-90579/12;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;06/02/2012;30/07/2030;US$ 137.502,24;US$ 0,00;US$ 0,00;Concluído;800
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512641;2050.0073753.12.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;RISER DE FUNDO -C614 -POÇO 7-RO-050HPA - RONCADOR - PDA 187-90840/12;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;06/03/2012;17/12/2026;US$ 451.813,92;US$ 0,00;US$ 0,00;Concluído;800
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512642;2050.0073831.12.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;POÇO MLS-131 - PDA 187-90612/12;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;23/02/2012;16/08/2030;US$ 3.361.863,00;US$ 2.418.693,00;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512643;2050.0073868.12.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ESTRUTURA FLEXIVEL 7" - RONCADOR - 12L1 - P-55 - PDA 187-90540/12;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;27/02/2012;09/12/2026;US$ 175.341,12;US$ 0,00;US$ 0,00;Concluído;800
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600512644;2050.0073871.12.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;POÇO B9-I9 - P-56 - PDA 187-90912/12;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;23/02/2012;16/08/2030;US$ 2.315.011,79;US$ 1.744.867,67;US$ 0,00;Concluído;
